Commodity_Group,Price_Detail,Price_Type,MARKET,Unit_of_Measurement,PRICEID,Unit,Date,Value
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W33","655"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W34","635"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W35","638"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W36","624"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W37","613"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W38","583"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W39","570"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W40","559"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W41","547"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W42","532"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W43","521"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W44","517"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W45","530"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W46","560"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W47","593"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W48","615"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W49","621"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W50","646"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W51","658"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2016W52","660"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W1","658"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W2","679"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W3","681"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W4","690"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W5","690"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W6","685"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W7","662"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W8","669"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W9","674"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W10","696"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W11","700"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W12","720"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W13","714"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W14","728"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W15","721"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W16","710"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W17","693"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W18","691"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W19","686"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W20","669"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W21","667"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W22","644"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W23","638"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W24","636"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W25","653"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W26","667"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W27","671"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W28","676"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W29","675"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W30","672"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W31","685"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W32","687"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W33","683"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W34","694"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W35","688"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W36","693"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W37","687"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W38","680"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W39","680"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W40","678"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W41","659"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W42","640"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W43","637"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W44","654"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W45","666"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W46","676"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W47","681"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W48","683"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W49","690"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W50","689"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W51","694"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2017W52","701"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W1","718"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W2","729"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W3","742"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W4","766"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W5","775"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W6","797"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W7","811"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W8","823"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W9","829"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W10","851"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W11","922"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W12","944"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W13","942"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W14","947"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W15","952"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W16","945"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W17","955"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W18","961"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W19","970"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W20","977"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W21","966"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W22","977"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W23","987"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W24","985"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W25","1002"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W26","1011"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W27","1005"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W28","1012"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W29","1010"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W30","1006"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W31","1008"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W32","1005"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W33","995"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W34","988"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W35","982"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W36","974"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W37","956"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W38","940"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W39","931"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W40","926"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W41","920"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W42","905"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W43","915"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W44","916"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W45","904"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W46","887"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W47","883"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W48","869"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W49","852"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W50","836"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W51","817"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2018W52","821"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W1","812"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W2","816"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W3","796"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W4","757"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W5","754"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W6","735"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W7","746"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W8","748"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W9","761"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W10","763"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W11","774"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W12","774"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W13","771"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W14","759"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W15","764"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W16","762"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W17","748"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W18","733"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W19","717"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W20","712"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W21","687"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W22","670"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W23","658"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W24","639"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W25","594"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W26","557"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W27","557"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W28","582"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W29","604"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W30","610"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W31","638"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W32","653"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W33","645"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W34","648"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W35","638"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W36","643"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W37","632"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W38","631"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W39","605"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W40","586"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W41","563"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W42","559"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W43","531"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W44","489"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W45","509"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W46","543"
"Steel - Carbon","Hot-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","700","USD/t","2019W47","552"
